-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066535,-1.166626,-1.475110,-0.229953,0.746271,-0.986309,-0.360715,1.068310,-1.580355,-0.270702,1.303186,-1.873745
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066527,-1.167502,-1.454310,-0.229943,0.746238,-0.986293,-0.360784,1.068201,-1.580354,-0.270755,1.303141,-1.873759
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066516,-1.168310,-1.423441,-0.229933,0.746212,-0.986278,-0.360846,1.068120,-1.580353,-0.270806,1.303109,-1.873770
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066505,-1.169019,-1.383603,-0.229925,0.746195,-0.986265,-0.360902,1.068074,-1.580352,-0.270855,1.303092,-1.873781
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066501,-1.169575,-1.336288,-0.229924,0.746186,-0.986252,-0.360952,1.068061,-1.580351,-0.270903,1.303092,-1.873790
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066513,-1.169920,-1.283445,-0.229934,0.746185,-0.986241,-0.360998,1.068080,-1.580349,-0.270952,1.303105,-1.873798
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066546,-1.170000,-1.227495,-0.229955,0.746192,-0.986230,-0.361042,1.068128,-1.580347,-0.271001,1.303129,-1.873804
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066605,-1.169778,-1.171192,-0.229988,0.746205,-0.986221,-0.361087,1.068202,-1.580346,-0.271052,1.303162,-1.873810
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066692,-1.169237,-1.117385,-0.230030,0.746225,-0.986212,-0.361139,1.068296,-1.580344,-0.271107,1.303202,-1.873815
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066807,-1.168388,-1.068764,-0.230079,0.746252,-0.986205,-0.361201,1.068402,-1.580343,-0.271167,1.303250,-1.873818
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066947,-1.167279,-1.027578,-0.230132,0.746285,-0.986198,-0.361275,1.068511,-1.580342,-0.271234,1.303305,-1.873820
